term,ngram_size,is_phrase,count_real,count_dubious,total_count,in_real,in_dubious,max_real,mean_real,stdev_real,max_dubious,mean_dubious,stdev_dubious,relevance_score
hopeful,1,False,648,169,817,True,True,6,1.1349,0.4239,2,1.0562,0.2304,0.5862913096695227
hopefully,1,False,266,297,563,True,True,3,1.0472,0.23,2,1.0348,0.1834,0.055062166962699825
horizon,1,False,120,70,190,True,True,4,1.1538,0.5507,5,1.1111,0.5666,0.2631578947368421
hormone,1,False,73,76,149,True,True,8,1.46,1.1526,8,1.9,1.6703,0.020134228187919462
horn,1,False,156,60,216,True,True,11,1.1304,0.8832,12,1.6216,1.8358,0.4444444444444444
horowitz,1,False,68,35,103,True,True,7,1.8889,1.4098,5,2.0588,1.5135,0.32038834951456313
horrendous,1,False,42,66,108,True,True,2,1.0244,0.1543,2,1.082,0.2743,0.2222222222222222
horrible,1,False,247,408,655,True,True,5,1.1279,0.4504,4,1.1525,0.4177,0.24580152671755726
horrific,1,False,160,273,433,True,True,3,1.039,0.2246,3,1.092,0.3399,0.26096997690531176
horrify,1,False,86,102,188,True,True,2,1.0118,0.1078,2,1.0408,0.1979,0.0851063829787234
horror,1,False,258,218,476,True,True,6,1.1674,0.5498,6,1.1534,0.628,0.08403361344537816
horse,1,False,230,188,418,True,True,7,1.2042,0.6672,8,1.5285,1.2836,0.10047846889952153
hospital,1,False,2250,725,2975,True,True,40,1.8058,2.2291,27,1.8401,2.3592,0.5126050420168067
hospitalize,1,False,88,33,121,True,True,2,1.0476,0.213,2,1.0312,0.174,0.45454545454545453
host,1,False,2805,2035,4840,True,True,13,1.3107,0.9213,11,1.3576,0.856,0.1590909090909091
hostage,1,False,502,216,718,True,True,20,1.7801,1.7967,12,1.8151,1.7343,0.3983286908077994
hostile,1,False,524,281,805,True,True,7,1.0939,0.4003,5,1.166,0.5046,0.3018633540372671
hostility,1,False,401,144,545,True,True,4,1.1296,0.4313,3,1.152,0.4571,0.47155963302752296
hot,1,False,531,481,1012,True,True,13,1.1853,0.7815,9,1.2658,0.915,0.04940711462450593
hotel,1,False,1782,569,2351,True,True,18,2.0459,2.2389,22,1.9553,2.114,0.5159506592939175
hotly,1,False,99,36,135,True,True,1,1.0,0.0,1,1.0,0.0,0.4666666666666667
hour,1,False,4736,1867,6603,True,True,15,1.3288,0.848,14,1.3758,0.9864,0.434499469937907
house,1,False,29515,7012,36527,True,True,36,2.4212,2.2678,22,1.9359,1.8939,0.61606482875681
household,1,False,497,242,739,True,True,16,1.3396,1.1553,17,1.6463,1.8692,0.34506089309878213
housing,1,False,1257,464,1721,True,True,35,1.8139,2.512,24,1.9914,2.9283,0.4607786170830912
houston,1,False,470,164,634,True,True,11,1.5667,1.4138,12,1.7083,1.5937,0.48264984227129337
houthi,1,False,456,43,499,True,True,10,1.8313,1.5664,5,1.6538,1.0356,0.8276553106212425
houthis,1,False,503,61,564,True,True,12,2.6474,2.3003,11,3.05,2.5783,0.7836879432624113
hover,1,False,97,32,129,True,True,2,1.0319,0.1758,2,1.0323,0.1767,0.5038759689922481
howard,1,False,304,151,455,True,True,22,1.3818,1.5579,6,1.2689,0.7636,0.3362637362637363
hrc,1,False,30,147,177,True,True,4,1.25,0.7217,22,1.8608,2.937,0.6610169491525424
https,1,False,242,5,247,True,True,12,1.8195,1.814,2,1.25,0.433,0.9595141700404858
hua,1,False,171,9,180,True,True,3,1.437,0.589,3,1.8,0.7483,0.9
hub,1,False,419,70,489,True,True,4,1.0911,0.3378,10,1.2727,1.2278,0.7137014314928425
huckabee,1,False,207,172,379,True,True,6,1.4178,0.8173,13,2.0,2.0854,0.09234828496042216
hud,1,False,84,42,126,True,True,15,3.5,4.1833,9,3.2308,2.5466,0.3333333333333333
huddle,1,False,114,23,137,True,True,2,1.0088,0.0937,2,1.0455,0.2083,0.6642335766423357
hudson,1,False,203,42,245,True,True,10,1.2156,0.8343,9,1.6154,1.5708,0.6571428571428571
huffington,1,False,114,188,302,True,True,14,1.4615,1.5908,7,1.2533,0.8098,0.24503311258278146
hug,1,False,173,82,255,True,True,7,1.2536,0.9094,5,1.3898,0.9209,0.3568627450980392
huge,1,False,1422,1037,2459,True,True,4,1.1268,0.3998,5,1.1587,0.4861,0.156567710451403
hugely,1,False,95,26,121,True,True,2,1.0215,0.1451,2,1.04,0.196,0.5702479338842975
hugh,1,False,76,59,135,True,True,4,1.0857,0.4051,3,1.2553,0.4824,0.1259259259259259
hughe,1,False,41,63,104,True,True,7,1.9524,1.8381,10,3.0,2.7775,0.21153846153846154
hugo,1,False,105,40,145,True,True,3,1.0825,0.3708,4,1.2121,0.7285,0.4482758620689655
huma,1,False,154,489,643,True,True,39,1.6042,3.9224,11,1.8593,1.5001,0.52099533437014
human,1,False,5434,2658,8092,True,True,37,1.6772,1.5637,24,1.7875,1.9216,0.3430548690064261
humanitarian,1,False,1473,299,1772,True,True,9,1.5217,1.0393,8,1.4802,1.0955,0.662528216704289
humanity,1,False,371,408,779,True,True,6,1.2576,0.7045,14,1.5938,1.5204,0.04749679075738126
humble,1,False,127,57,184,True,True,3,1.0763,0.2956,2,1.0364,0.1872,0.3804347826086957
humiliate,1,False,83,187,270,True,True,2,1.0921,0.2892,4,1.1402,0.4115,0.3851851851851852
humiliating,1,False,63,91,154,True,True,2,1.0161,0.126,2,1.046,0.2094,0.18181818181818182
humiliation,1,False,71,75,146,True,True,2,1.0143,0.1187,3,1.1029,0.3888,0.0273972602739726
humor,1,False,176,104,280,True,True,5,1.3643,0.8531,3,1.0722,0.2959,0.2571428571428571
hun,1,False,470,9,479,True,True,11,5.0,2.4012,3,1.5,0.7638,0.9624217118997912
hundred,1,False,2622,858,3480,True,True,6,1.1425,0.431,5,1.1818,0.5143,0.506896551724138
hungarian,1,False,190,88,278,True,True,11,2.0652,1.8106,21,2.0,3.1334,0.3669064748201439
hungary,1,False,382,104,486,True,True,9,1.8725,1.576,11,1.7049,1.7115,0.5720164609053497
hunger,1,False,272,89,361,True,True,22,1.4021,1.6908,6,1.3692,0.9042,0.5069252077562327
hungry,1,False,154,111,265,True,True,2,1.1,0.3,4,1.2198,0.5704,0.16226415094339622
hunt,1,False,515,302,817,True,True,10,1.1949,0.7394,11,1.3727,1.1149,0.2607099143206854
hunter,1,False,228,130,358,True,True,20,1.9826,2.5639,13,1.8056,1.7923,0.2737430167597765
hunting,1,False,104,111,215,True,True,7,1.3,0.8124,19,1.8197,2.5058,0.03255813953488372
huntsman,1,False,103,9,112,True,True,7,2.641,2.0815,3,1.2857,0.6999,0.8392857142857143
hurdle,1,False,416,34,450,True,True,6,1.0919,0.3826,3,1.1333,0.4269,0.8488888888888889
hurl,1,False,102,58,160,True,True,2,1.0737,0.2613,2,1.0741,0.2619,0.275
hurricane,1,False,1419,253,1672,True,True,21,2.4174,2.1033,10,1.9462,1.6234,0.6973684210526315
hurt,1,False,1638,725,2363,True,True,12,1.1359,0.5034,8,1.2104,0.6323,0.3863732543377063
husband,1,False,1614,976,2590,True,True,14,1.4699,1.1941,11,1.4043,0.9887,0.24633204633204633
hussain,1,False,47,69,116,True,True,3,1.5161,0.7126,12,3.1364,3.2093,0.1896551724137931
hussein,1,False,357,225,582,True,True,20,1.3271,1.3893,18,1.5625,2.0707,0.2268041237113402
hybrid,1,False,70,115,185,True,True,7,1.3208,1.1455,21,1.6429,2.71,0.24324324324324326
hydrogen,1,False,151,34,185,True,True,6,1.3727,0.8513,21,3.7778,6.1242,0.6324324324324324
hype,1,False,58,94,152,True,True,2,1.1154,0.3195,3,1.1059,0.4065,0.23684210526315788
hypocrisy,1,False,83,264,347,True,True,5,1.1216,0.5441,4,1.163,0.4831,0.521613832853026
hypocrite,1,False,41,165,206,True,True,2,1.1714,0.3769,6,1.1702,0.5706,0.6019417475728155
hypocritical,1,False,37,89,126,True,True,1,1.0,0.0,2,1.0595,0.2366,0.4126984126984127
hypothesis,1,False,49,77,126,True,True,4,1.3243,0.773,15,1.6383,2.0877,0.2222222222222222
hypothetical,1,False,80,62,142,True,True,3,1.1111,0.3557,3,1.2653,0.5259,0.1267605633802817
hysteria,1,False,89,143,232,True,True,6,1.2361,0.7167,5,1.2435,0.5984,0.23275862068965517
hysterical,1,False,28,88,116,True,True,2,1.1667,0.3727,3,1.0732,0.3415,0.5172413793103449
iaea,1,False,160,38,198,True,True,18,3.0189,3.3336,19,5.4286,5.9005,0.6161616161616161
ian,1,False,171,64,235,True,True,2,1.024,0.1529,4,1.2308,0.639,0.4553191489361702
iarc,1,False,95,11,106,True,True,26,11.875,7.672,10,5.5,4.5,0.7924528301886793
ibrahim,1,False,229,36,265,True,True,10,1.3713,1.2501,7,1.6364,1.333,0.7283018867924528
icahn,1,False,335,4,339,True,True,18,4.7857,4.994,2,2.0,0.0,0.976401179941003
icbm,1,False,115,30,145,True,True,4,1.5972,0.739,8,1.3636,1.463,0.5862068965517241
ice,1,False,754,323,1077,True,True,40,2.3861,3.3512,13,2.1973,2.2426,0.40018570102135564
iceland,1,False,81,63,144,True,True,19,1.7234,2.6232,9,3.3158,3.0959,0.125
ich,1,False,4,132,136,True,True,2,2.0,0.0,18,3.3846,3.6064,0.9411764705882353
icon,1,False,139,110,249,True,True,5,1.287,0.8719,3,1.25,0.5276,0.11646586345381527
iconic,1,False,87,49,136,True,True,2,1.061,0.2393,3,1.1136,0.3823,0.27941176470588236
icrc,1,False,122,18,140,True,True,7,2.8372,1.5984,15,6.0,6.377,0.7428571428571429
idaho,1,False,135,83,218,True,True,4,1.25,0.7087,8,1.66,1.3055,0.23853211009174313
idea,1,False,3555,2338,5893,True,True,9,1.3817,0.8757,15,1.3476,0.8754,0.2065162056677414
ideal,1,False,300,189,489,True,True,15,1.1905,0.9897,6,1.1812,0.5687,0.22699386503067484
identical,1,False,105,64,169,True,True,2,1.0714,0.2575,3,1.1034,0.3567,0.24260355029585798
identification,1,False,292,122,414,True,True,4,1.3971,0.7256,8,1.3556,1.0035,0.4106280193236715
identify,1,False,2495,925,3420,True,True,7,1.2285,0.6109,7,1.2585,0.6356,0.4590643274853801
identity,1,False,1081,639,1720,True,True,12,1.3895,0.9929,26,1.5817,1.755,0.2569767441860465
ideological,1,False,488,197,685,True,True,13,1.3189,1.0634,6,1.271,0.6938,0.4248175182481752
ideologically,1,False,98,39,137,True,True,5,1.1951,0.7398,3,1.0833,0.3632,0.4306569343065693
ideology,1,False,482,351,833,True,True,8,1.3539,0.9383,8,1.2857,0.7977,0.15726290516206481
idiot,1,False,88,320,408,True,True,6,1.3333,0.8587,4,1.1722,0.4485,0.5686274509803921
idlib,1,False,321,77,398,True,True,12,2.8919,2.8007,6,1.5098,0.9574,0.6130653266331658
ignite,1,False,167,70,237,True,True,2,1.0373,0.1894,4,1.1111,0.4405,0.4092827004219409
ignorance,1,False,116,217,333,True,True,3,1.0943,0.323,4,1.1361,0.4248,0.3033033033033033
ignorant,1,False,99,239,338,True,True,5,1.2073,0.6196,3,1.1168,0.3622,0.41420118343195267
ignore,1,False,1045,1195,2240,True,True,4,1.1153,0.3572,11,1.2244,0.7012,0.06696428571428571
igor,1,False,81,43,124,True,True,3,1.0658,0.3378,4,1.1026,0.4959,0.3064516129032258
ii,1,False,398,375,773,True,True,10,1.2555,0.7707,7,1.2626,0.6755,0.029754204398447608
iii,1,False,176,204,380,True,True,4,1.1812,0.4784,10,1.3247,1.0375,0.07368421052631578
il,1,False,82,167,249,True,True,6,1.4643,1.0345,16,2.5303,3.2993,0.3413654618473896
ill,1,False,534,354,888,True,True,10,1.1218,0.5705,7,1.1919,0.6251,0.20270270270270271
illegal,1,False,3537,2060,5597,True,True,19,1.5025,1.2402,23,1.8007,1.8,0.2638913703769877
illegally,1,False,962,388,1350,True,True,6,1.2742,0.685,5,1.2933,0.6382,0.42518518518518517
illegitimate,1,False,76,90,166,True,True,3,1.1176,0.365,3,1.2,0.432,0.08433734939759036
illicit,1,False,178,89,267,True,True,6,1.2027,0.753,22,1.6182,2.8635,0.3333333333333333
illinois,1,False,1095,217,1312,True,True,14,1.9449,1.8722,7,1.2994,0.8722,0.6692073170731707
illness,1,False,318,231,549,True,True,18,1.3648,1.3835,22,1.4,1.747,0.15846994535519127
illusion,1,False,84,120,204,True,True,2,1.05,0.2179,4,1.2121,0.5555,0.17647058823529413
illustrate,1,False,226,148,374,True,True,4,1.0273,0.232,6,1.0882,0.477,0.20855614973262032
illustration,1,False,49,90,139,True,True,2,1.0208,0.1428,3,1.1111,0.4157,0.2949640287769784
image,1,False,1692,7999,9691,True,True,13,1.3937,1.0016,32,1.4813,0.9086,0.6508100299246724
imagery,1,False,94,63,157,True,True,3,1.0805,0.3464,6,1.3404,0.9289,0.19745222929936307
imaginary,1,False,28,72,100,True,True,2,1.12,0.325,4,1.0909,0.4166,0.44
imagination,1,False,75,55,130,True,True,3,1.1364,0.4568,2,1.0577,0.2332,0.15384615384615385
imagine,1,False,688,757,1445,True,True,6,1.1334,0.445,5,1.1828,0.5298,0.04775086505190312
imam,1,False,204,150,354,True,True,9,1.632,1.3655,18,3.125,4.2604,0.15254237288135594
imbalance,1,False,121,29,150,True,True,4,1.198,0.5078,5,1.2609,0.8453,0.6133333333333333
imf,1,False,116,90,206,True,True,8,1.6111,1.2083,10,1.8367,1.7302,0.1262135922330097
immediate,1,False,1338,336,1674,True,True,13,1.0905,0.5702,5,1.1016,0.3961,0.5985663082437276
immediately,1,False,3441,1105,4546,True,True,5,1.1249,0.3862,4,1.1427,0.4246,0.5138583369995601
immense,1,False,88,73,161,True,True,2,1.0476,0.213,3,1.0735,0.3563,0.09316770186335403
immigrant,1,False,4215,1637,5852,True,True,34,1.991,2.2602,31,2.0722,2.3202,0.44053315105946683
immigrate,1,False,72,49,121,True,True,2,1.1429,0.3499,2,1.0889,0.2846,0.19008264462809918
immigration,1,False,6484,1593,8077,True,True,28,2.2799,2.4163,21,2.1354,2.3917,0.6055466138417729
imminent,1,False,226,98,324,True,True,3,1.0463,0.2503,2,1.0316,0.1749,0.3950617283950617
immoral,1,False,68,58,126,True,True,3,1.1333,0.4269,3,1.16,0.4176,0.07936507936507936
immune,1,False,160,195,355,True,True,25,1.6327,2.9808,48,1.9118,4.7364,0.09859154929577464
immunity,1,False,370,141,511,True,True,9,1.5745,1.0467,8,1.3689,1.0703,0.4481409001956947
impact,1,False,2438,859,3297,True,True,9,1.2301,0.6107,9,1.3359,0.8884,0.4789202305125872
impartial,1,False,93,55,148,True,True,3,1.1341,0.4351,4,1.1458,0.4996,0.25675675675675674
impasse,1,False,230,6,236,True,True,3,1.1443,0.4041,1,1.0,0.0,0.9491525423728814
impeach,1,False,235,259,494,True,True,4,1.2912,0.6612,9,1.4971,1.2522,0.048582995951417005
impeachment,1,False,372,270,642,True,True,12,1.9893,2.016,9,1.7647,1.3661,0.1588785046728972
impede,1,False,165,86,251,True,True,3,1.0443,0.2601,2,1.1026,0.3034,0.3147410358565737
imperative,1,False,107,84,191,True,True,2,1.0094,0.0967,3,1.1507,0.4275,0.12041884816753927
imperial,1,False,100,126,226,True,True,6,1.5385,1.2413,5,1.4483,0.8678,0.11504424778761062
imperialism,1,False,24,102,126,True,True,2,1.0435,0.2039,6,1.6452,1.1373,0.6190476190476191
implement,1,False,1445,385,1830,True,True,5,1.2002,0.5273,10,1.1458,0.6169,0.5792349726775956
implementation,1,False,530,96,626,True,True,6,1.1325,0.5184,3,1.0787,0.3427,0.6932907348242812
implicate,1,False,180,127,307,True,True,4,1.0909,0.3785,6,1.2574,0.74,0.17263843648208468
implication,1,False,342,217,559,True,True,3,1.0523,0.2608,4,1.173,0.456,0.22361359570661896
implode,1,False,84,71,155,True,True,2,1.037,0.1889,2,1.0597,0.2369,0.08387096774193549
implore,1,False,75,34,109,True,True,2,1.0417,0.1998,2,1.0625,0.2421,0.3761467889908257
imply,1,False,301,289,590,True,True,8,1.1231,0.5825,3,1.0547,0.243,0.020338983050847456
import,1,False,1431,244,1675,True,True,10,1.6524,1.3662,7,1.4699,1.2008,0.7086567164179104
importance,1,False,916,265,1181,True,True,3,1.0676,0.2733,4,1.1134,0.3776,0.5512277730736664
important,1,False,4375,2360,6735,True,True,7,1.2013,0.5296,10,1.354,0.8437,0.2991833704528582
importantly,1,False,121,204,325,True,True,2,1.0522,0.2224,3,1.0515,0.2433,0.2553846153846154
impose,1,False,3067,514,3581,True,True,6,1.2377,0.5963,6,1.1981,0.5837,0.7129293493437587
imposition,1,False,81,33,114,True,True,2,1.0658,0.2479,6,1.2692,1.0212,0.42105263157894735
impossible,1,False,694,454,1148,True,True,5,1.0912,0.3562,3,1.11,0.3498,0.20905923344947736
impoverished,1,False,152,33,185,True,True,2,1.0201,0.1405,1,1.0,0.0,0.6432432432432432
impress,1,False,108,68,176,True,True,2,1.0588,0.2353,1,1.0,0.0,0.22727272727272727
impressed,1,False,81,55,136,True,True,4,1.0385,0.3375,4,1.0784,0.4358,0.19117647058823528
impression,1,False,280,159,439,True,True,4,1.0687,0.3074,3,1.1778,0.4848,0.275626423690205
impressive,1,False,134,105,239,True,True,2,1.0308,0.1727,4,1.0825,0.4465,0.12133891213389121
imprison,1,False,210,116,326,True,True,3,1.0769,0.3025,4,1.0943,0.3769,0.2883435582822086
imprisonment,1,False,107,117,224,True,True,2,1.07,0.2551,66,2.4894,9.3692,0.044642857142857144
improper,1,False,181,65,246,True,True,2,1.071,0.2568,5,1.1607,0.5909,0.4715447154471545
improperly,1,False,110,29,139,True,True,3,1.0784,0.3339,2,1.0357,0.1856,0.5827338129496403
improve,1,False,2176,513,2689,True,True,6,1.1459,0.4524,6,1.2214,0.6444,0.6184455187802157
improved,1,False,102,18,120,True,True,2,1.0303,0.1714,1,1.0,0.0,0.7
improvement,1,False,399,111,510,True,True,5,1.1532,0.5125,4,1.1212,0.4088,0.5647058823529412
improvise,1,False,110,33,143,True,True,5,1.068,0.4241,4,1.2222,0.6285,0.5384615384615384
impulse,1,False,93,37,130,True,True,2,1.0449,0.2072,2,1.0571,0.2321,0.4307692307692308
impunity,1,False,170,53,223,True,True,6,1.1111,0.479,4,1.1778,0.607,0.5246636771300448
in,1,False,44,57,101,True,True,3,1.2222,0.4779,9,1.3571,1.3596,0.12871287128712872
inability,1,False,169,136,305,True,True,1,1.0,0.0,3,1.0543,0.2585,0.10819672131147541
inaccurate,1,False,159,104,263,True,True,2,1.089,0.2848,2,1.0833,0.2764,0.20912547528517111
inaction,1,False,70,34,104,True,True,2,1.0448,0.2068,4,1.2143,0.6186,0.34615384615384615
inadequate,1,False,170,47,217,True,True,2,1.0366,0.1877,2,1.0682,0.2521,0.5668202764976958
inadvertently,1,False,74,36,110,True,True,2,1.0882,0.2836,2,1.0588,0.2353,0.34545454545454546
inappropriate,1,False,336,239,575,True,True,3,1.12,0.3727,4,1.201,0.5303,0.16869565217391305
inaugural,1,False,277,89,366,True,True,17,1.8344,1.8856,8,1.6481,1.363,0.5136612021857924
inaugurate,1,False,147,58,205,True,True,2,1.0426,0.2018,2,1.0741,0.2619,0.43414634146341463
inauguration,1,False,1022,457,1479,True,True,21,1.5944,1.6278,24,1.6679,2.1366,0.3820148749154834
inc,1,False,2346,165,2511,True,True,15,1.8828,1.488,21,1.5865,2.1241,0.8685782556750299
incapable,1,False,56,126,182,True,True,3,1.0769,0.3309,2,1.0244,0.1543,0.38461538461538464
incarceration,1,False,117,75,192,True,True,8,1.3146,1.0768,6,1.2295,0.7331,0.21875
incendiary,1,False,122,43,165,True,True,3,1.0427,0.2408,2,1.0238,0.1525,0.47878787878787876
incentive,1,False,415,79,494,True,True,7,1.2425,0.7328,3,1.1449,0.391,0.680161943319838
inch,1,False,254,134,388,True,True,9,1.2512,0.921,9,1.2642,0.9347,0.30927835051546393
incident,1,False,2077,1244,3321,True,True,8,1.4555,0.9193,15,1.481,1.2629,0.25082806383619394
incite,1,False,222,230,452,True,True,4,1.1212,0.421,7,1.2234,0.6548,0.017699115044247787
incitement,1,False,75,26,101,True,True,3,1.1719,0.4859,2,1.1304,0.3368,0.48514851485148514
inclined,1,False,82,33,115,True,True,2,1.025,0.1561,2,1.0312,0.174,0.4260869565217391
include,1,False,22639,6009,28648,True,True,16,1.6151,0.9988,12,1.5197,1.0369,0.5804942753420832
inclusion,1,False,152,79,231,True,True,4,1.1095,0.3759,3,1.1791,0.4547,0.31601731601731603
inclusive,1,False,186,105,291,True,True,2,1.0568,0.2315,8,1.2963,1.0237,0.27835051546391754
income,1,False,3005,767,3772,True,True,28,1.9079,2.0717,16,1.7714,1.766,0.5933191940615058
incoming,1,False,536,134,670,True,True,4,1.1429,0.4511,4,1.0984,0.3928,0.6
incompetence,1,False,60,83,143,True,True,3,1.0345,0.2603,2,1.0641,0.2449,0.16083916083916083
incompetent,1,False,76,125,201,True,True,5,1.1515,0.5571,3,1.1161,0.3471,0.24378109452736318
incomplete,1,False,76,25,101,True,True,2,1.027,0.1622,2,1.0417,0.1998,0.504950495049505
inconsistent,1,False,100,49,149,True,True,2,1.0753,0.2638,2,1.0208,0.1428,0.3422818791946309
incorporate,1,False,133,68,201,True,True,2,1.031,0.1733,3,1.0625,0.2997,0.32338308457711445
incorrect,1,False,106,79,185,True,True,2,1.0291,0.1682,3,1.0822,0.3207,0.14594594594594595
increase,1,False,6344,2240,8584,True,True,14,1.5047,1.167,23,1.7364,1.7101,0.47809878844361603
increasingly,1,False,1514,474,1988,True,True,4,1.1003,0.3454,5,1.1533,0.5014,0.5231388329979879
incredible,1,False,252,269,521,True,True,3,1.0957,0.3355,7,1.1956,0.6844,0.03262955854126679
incredibly,1,False,236,299,535,True,True,3,1.0583,0.2699,4,1.0491,0.2735,0.11775700934579439
incriminate,1,False,38,87,125,True,True,2,1.1176,0.3222,4,1.1918,0.487,0.392
incumbent,1,False,445,120,565,True,True,5,1.1558,0.501,6,1.4286,0.9671,0.5752212389380531
incur,1,False,91,30,121,True,True,4,1.0581,0.3529,3,1.1111,0.4157,0.5041322314049587
incursion,1,False,87,19,106,True,True,3,1.1918,0.487,2,1.1176,0.3222,0.6415094339622641
indefinitely,1,False,167,41,208,True,True,2,1.0121,0.1094,2,1.025,0.1561,0.6057692307692307
independence,1,False,3529,282,3811,True,True,18,2.0919,2.1973,7,1.3239,0.926,0.8520073471529782
independent,1,False,2754,980,3734,True,True,12,1.2575,0.7527,11,1.319,0.8785,0.4750937332619175
independently,1,False,674,76,750,True,True,3,1.029,0.1851,2,1.0704,0.2559,0.7973333333333333
index,1,False,444,133,577,True,True,10,1.4416,1.1136,11,1.7973,1.5595,0.5389948006932409
india,1,False,1734,413,2147,True,True,21,2.748,3.1615,24,2.2446,3.112,0.6152771308802981
indian,1,False,962,362,1324,True,True,17,1.9012,1.9626,20,2.0805,2.5108,0.45317220543806647
indiana,1,False,1082,275,1357,True,True,18,1.7767,1.91,8,1.6272,1.2814,0.5946941783345615
indianapolis,1,False,93,31,124,True,True,6,1.2917,0.8239,3,1.2917,0.5385,0.5
indians,1,False,131,81,212,True,True,16,2.0794,2.4254,6,1.6531,1.1875,0.2358490566037736
indicate,1,False,1499,675,2174,True,True,6,1.1014,0.3697,6,1.148,0.4882,0.37902483900643974
indication,1,False,587,167,754,True,True,3,1.0577,0.2481,4,1.0844,0.3595,0.5570291777188329
indicator,1,False,115,73,188,True,True,7,1.1386,0.6605,3,1.0735,0.3563,0.22340425531914893
indict,1,False,294,203,497,True,True,4,1.2618,0.6453,6,1.4,0.8582,0.18309859154929578
indictment,1,False,476,268,744,True,True,13,1.8521,1.5686,8,1.4972,1.1105,0.27956989247311825
indigenous,1,False,233,142,375,True,True,13,1.7132,1.7942,7,1.8205,1.4478,0.24266666666666667
indirect,1,False,83,31,114,True,True,3,1.0921,0.3691,2,1.1071,0.3093,0.45614035087719296
indirectly,1,False,92,67,159,True,True,2,1.011,0.1043,5,1.1754,0.6522,0.15723270440251572
individual,1,False,3522,1616,5138,True,True,11,1.4037,0.9287,15,1.4493,1.1435,0.3709614636045154
