year,month,day,date,state,country,continent,subcontinent,fake_count,real_count
2017,8.0,17.0,2017-08-17,United States of America,United States of America,Americas,Northern America,2.0,7.0
2017,8.0,17.0,2017-08-17,Utah,United States of America,Americas,Northern America,0.0,4.0
2017,8.0,17.0,2017-08-17,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Americas,South America,0.0,1.0
2017,8.0,17.0,2017-08-17,Virginia,United States of America,Americas,Northern America,7.0,0.0
2017,8.0,18.0,2017-08-18,Afghanistan,Afghanistan,Asia,Southern Asia,5.0,1.0
2017,8.0,18.0,2017-08-18,Alabama,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,18.0,2017-08-18,Baghdad Governorate,Iraq,Asia,Western Asia,0.0,1.0
2017,8.0,18.0,2017-08-18,Beijing,China,Asia,Eastern Asia,1.0,0.0
2017,8.0,18.0,2017-08-18,California,United States of America,Americas,Northern America,3.0,3.0
2017,8.0,18.0,2017-08-18,China,China,Asia,Eastern Asia,3.0,0.0
2017,8.0,18.0,2017-08-18,Colorado,United States of America,Americas,Northern America,3.0,0.0
2017,8.0,18.0,2017-08-18,District of Columbia,United States of America,Americas,Northern America,18.0,0.0
2017,8.0,18.0,2017-08-18,Florida,United States of America,Americas,Northern America,7.0,0.0
2017,8.0,18.0,2017-08-18,Georgia,Georgia,Asia,Western Asia,1.0,0.0
2017,8.0,18.0,2017-08-18,Haiti,Haiti,Americas,Caribbean,0.0,3.0
2017,8.0,18.0,2017-08-18,Illinois,United States of America,Americas,Northern America,4.0,0.0
2017,8.0,18.0,2017-08-18,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,0.0,1.0
2017,8.0,18.0,2017-08-18,Iraq,Iraq,Asia,Western Asia,3.0,2.0
2017,8.0,18.0,2017-08-18,Jordan,Jordan,Asia,Western Asia,1.0,0.0
2017,8.0,18.0,2017-08-18,Kentucky,United States of America,Americas,Northern America,1.0,0.0
2017,8.0,18.0,2017-08-18,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,4.0,0.0
2017,8.0,18.0,2017-08-18,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,1.0,0.0
2017,8.0,18.0,2017-08-18,Louisiana,United States of America,Americas,Northern America,1.0,0.0
2017,8.0,18.0,2017-08-18,Maryland,United States of America,Americas,Northern America,1.0,0.0
2017,8.0,18.0,2017-08-18,Massachusetts,United States of America,Americas,Northern America,2.0,0.0
2017,8.0,18.0,2017-08-18,Michigan,United States of America,Americas,Northern America,0.0,17.0
2017,8.0,18.0,2017-08-18,Missouri,United States of America,Americas,Northern America,1.0,0.0
2017,8.0,18.0,2017-08-18,Montana,United States of America,Americas,Northern America,1.0,0.0
2017,8.0,18.0,2017-08-18,Moscow,Russian Federation,Europe,Eastern Europe,6.0,0.0
2017,8.0,18.0,2017-08-18,Netherlands,Netherlands,Europe,Western Europe,1.0,0.0
2017,8.0,18.0,2017-08-18,New Jersey,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,18.0,2017-08-18,New York,United States of America,Americas,Northern America,3.0,3.0
2017,8.0,18.0,2017-08-18,North Carolina,United States of America,Americas,Northern America,1.0,1.0
2017,8.0,18.0,2017-08-18,Pakistan,Pakistan,Asia,Southern Asia,0.0,3.0
2017,8.0,18.0,2017-08-18,Paris,France,Europe,Western Europe,3.0,0.0
2017,8.0,18.0,2017-08-18,Pennsylvania,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,18.0,2017-08-18,Pyongyang,Korea (Democratic People's Republic of),Asia,Eastern Asia,1.0,0.0
2017,8.0,18.0,2017-08-18,Russian Federation,Russian Federation,Europe,Eastern Europe,12.0,1.0
2017,8.0,18.0,2017-08-18,South Carolina,United States of America,Americas,Northern America,4.0,0.0
2017,8.0,18.0,2017-08-18,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,1.0,0.0
2017,8.0,18.0,2017-08-18,Tennessee,United States of America,Americas,Northern America,2.0,2.0
2017,8.0,18.0,2017-08-18,Texas,United States of America,Americas,Northern America,1.0,2.0
2017,8.0,18.0,2017-08-18,Turkey,Turkey,Asia,Western Asia,1.0,0.0
2017,8.0,18.0,2017-08-18,Ukraine,Ukraine,Europe,Eastern Europe,3.0,0.0
2017,8.0,18.0,2017-08-18,United States of America,United States of America,Americas,Northern America,2.0,10.0
2017,8.0,18.0,2017-08-18,Utah,United States of America,Americas,Northern America,2.0,0.0
2017,8.0,18.0,2017-08-18,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Americas,South America,2.0,0.0
2017,8.0,18.0,2017-08-18,Vermont,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,18.0,2017-08-18,Virginia,United States of America,Americas,Northern America,8.0,1.0
2017,8.0,19.0,2017-08-19,Afghanistan,Afghanistan,Asia,Southern Asia,12.0,0.0
2017,8.0,19.0,2017-08-19,Alabama,United States of America,Americas,Northern America,0.0,7.0
2017,8.0,19.0,2017-08-19,Arizona,United States of America,Americas,Northern America,2.0,1.0
2017,8.0,19.0,2017-08-19,Arkansas,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,19.0,2017-08-19,California,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,19.0,2017-08-19,Colorado,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,19.0,2017-08-19,District of Columbia,United States of America,Americas,Northern America,4.0,3.0
2017,8.0,19.0,2017-08-19,Florida,United States of America,Americas,Northern America,0.0,4.0
2017,8.0,19.0,2017-08-19,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,1.0,0.0
2017,8.0,19.0,2017-08-19,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,0.0,3.0
2017,8.0,19.0,2017-08-19,Louisiana,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,19.0,2017-08-19,Maryland,United States of America,Americas,Northern America,0.0,4.0
2017,8.0,19.0,2017-08-19,Mexico,Mexico,Americas,Central America,2.0,0.0
2017,8.0,19.0,2017-08-19,Missouri,United States of America,Americas,Northern America,0.0,2.0
2017,8.0,19.0,2017-08-19,Nebraska,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,19.0,2017-08-19,New Jersey,United States of America,Americas,Northern America,0.0,2.0
2017,8.0,19.0,2017-08-19,New York,United States of America,Americas,Northern America,0.0,5.0
2017,8.0,19.0,2017-08-19,Ohio,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,19.0,2017-08-19,Pakistan,Pakistan,Asia,Southern Asia,8.0,0.0
2017,8.0,19.0,2017-08-19,Pennsylvania,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,19.0,2017-08-19,South Dakota,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,19.0,2017-08-19,Tennessee,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,19.0,2017-08-19,Texas,United States of America,Americas,Northern America,0.0,7.0
2017,8.0,19.0,2017-08-19,United States of America,United States of America,Americas,Northern America,1.0,2.0
2017,8.0,20.0,2017-08-20,Afghanistan,Afghanistan,Asia,Southern Asia,16.0,0.0
2017,8.0,20.0,2017-08-20,California,United States of America,Americas,Northern America,0.0,2.0
2017,8.0,20.0,2017-08-20,China,China,Asia,Eastern Asia,1.0,0.0
2017,8.0,20.0,2017-08-20,District of Columbia,United States of America,Americas,Northern America,4.0,0.0
2017,8.0,20.0,2017-08-20,Doha,Qatar,Asia,Western Asia,1.0,0.0
2017,8.0,20.0,2017-08-20,India,India,Asia,Southern Asia,1.0,0.0
2017,8.0,20.0,2017-08-20,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,2.0,0.0
2017,8.0,20.0,2017-08-20,Iraq,Iraq,Asia,Western Asia,1.0,0.0
2017,8.0,20.0,2017-08-20,Michigan,United States of America,Americas,Northern America,0.0,3.0
2017,8.0,20.0,2017-08-20,Missouri,United States of America,Americas,Northern America,0.0,6.0
2017,8.0,20.0,2017-08-20,Nevada,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,20.0,2017-08-20,New Jersey,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,20.0,2017-08-20,New York,United States of America,Americas,Northern America,1.0,6.0
2017,8.0,20.0,2017-08-20,Pakistan,Pakistan,Asia,Southern Asia,3.0,0.0
2017,8.0,20.0,2017-08-20,Qatar,Qatar,Asia,Western Asia,1.0,0.0
2017,8.0,20.0,2017-08-20,Russian Federation,Russian Federation,Europe,Eastern Europe,1.0,0.0
2017,8.0,20.0,2017-08-20,South Carolina,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,20.0,2017-08-20,United States of America,United States of America,Americas,Northern America,1.0,3.0
2017,8.0,20.0,2017-08-20,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Americas,South America,0.0,2.0
2017,8.0,21.0,2017-08-21,Afghanistan,Afghanistan,Asia,Southern Asia,28.0,1.0
2017,8.0,21.0,2017-08-21,Arizona,United States of America,Americas,Northern America,1.0,1.0
2017,8.0,21.0,2017-08-21,Baghdad Governorate,Iraq,Asia,Western Asia,3.0,0.0
2017,8.0,21.0,2017-08-21,Beijing,China,Asia,Eastern Asia,1.0,0.0
2017,8.0,21.0,2017-08-21,Brussels,Belgium,Europe,Western Europe,1.0,1.0
2017,8.0,21.0,2017-08-21,Cairo Governorate,Egypt,Africa,Northern Africa,2.0,0.0
2017,8.0,21.0,2017-08-21,California,United States of America,Americas,Northern America,0.0,6.0
2017,8.0,21.0,2017-08-21,Canada,Canada,Americas,Northern America,1.0,0.0
2017,8.0,21.0,2017-08-21,China,China,Asia,Eastern Asia,5.0,0.0
2017,8.0,21.0,2017-08-21,Colorado,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,21.0,2017-08-21,District of Columbia,United States of America,Americas,Northern America,2.0,5.0
2017,8.0,21.0,2017-08-21,Egypt,Egypt,Africa,Northern Africa,2.0,0.0
2017,8.0,21.0,2017-08-21,Florida,United States of America,Americas,Northern America,0.0,4.0
2017,8.0,21.0,2017-08-21,Germany,Germany,Europe,Western Europe,4.0,1.0
2017,8.0,21.0,2017-08-21,Haiti,Haiti,Americas,Caribbean,0.0,3.0
2017,8.0,21.0,2017-08-21,Hungary,Hungary,Europe,Eastern Europe,0.0,6.0
2017,8.0,21.0,2017-08-21,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,1.0,0.0
2017,8.0,21.0,2017-08-21,Iraq,Iraq,Asia,Western Asia,2.0,3.0
2017,8.0,21.0,2017-08-21,Kabul,Afghanistan,Asia,Southern Asia,2.0,0.0
2017,8.0,21.0,2017-08-21,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,0.0,3.0
2017,8.0,21.0,2017-08-21,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,0.0,2.0
2017,8.0,21.0,2017-08-21,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,1.0,0.0
2017,8.0,21.0,2017-08-21,Louisiana,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,21.0,2017-08-21,Mexico,Mexico,Americas,Central America,2.0,0.0
2017,8.0,21.0,2017-08-21,Moscow,Russian Federation,Europe,Eastern Europe,1.0,0.0
2017,8.0,21.0,2017-08-21,New Mexico,United States of America,Americas,Northern America,0.0,3.0
2017,8.0,21.0,2017-08-21,New York,United States of America,Americas,Northern America,0.0,2.0
2017,8.0,21.0,2017-08-21,Nineveh Governorate,Iraq,Asia,Western Asia,1.0,0.0
2017,8.0,21.0,2017-08-21,Ohio,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,21.0,2017-08-21,Pakistan,Pakistan,Asia,Southern Asia,14.0,0.0
2017,8.0,21.0,2017-08-21,Poland,Poland,Europe,Eastern Europe,0.0,1.0
2017,8.0,21.0,2017-08-21,Russian Federation,Russian Federation,Europe,Eastern Europe,2.0,3.0
2017,8.0,21.0,2017-08-21,San Juan,Puerto Rico,Americas,Caribbean,0.0,1.0
2017,8.0,21.0,2017-08-21,Serbia,Serbia,Europe,Southern Europe,0.0,2.0
2017,8.0,21.0,2017-08-21,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,1.0,1.0
2017,8.0,21.0,2017-08-21,Texas,United States of America,Americas,Northern America,0.0,7.0
2017,8.0,21.0,2017-08-21,Thailand,Thailand,Asia,South-Eastern Asia,2.0,0.0
2017,8.0,21.0,2017-08-21,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,4.0,0.0
2017,8.0,21.0,2017-08-21,United States of America,United States of America,Americas,Northern America,4.0,5.0
2017,8.0,21.0,2017-08-21,Utah,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,21.0,2017-08-21,Virginia,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,21.0,2017-08-21,West Virginia,United States of America,Americas,Northern America,0.0,2.0
2017,8.0,21.0,2017-08-21,Xinjiang,China,Asia,Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Afghanistan,Afghanistan,Asia,Southern Asia,32.0,0.0
2017,8.0,22.0,2017-08-22,Albania,Albania,Europe,Southern Europe,0.0,1.0
2017,8.0,22.0,2017-08-22,Arizona,United States of America,Americas,Northern America,8.0,0.0
2017,8.0,22.0,2017-08-22,Baghdad Governorate,Iraq,Asia,Western Asia,5.0,0.0
2017,8.0,22.0,2017-08-22,Bangkok,Thailand,Asia,South-Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Beijing,China,Asia,Eastern Asia,9.0,0.0
2017,8.0,22.0,2017-08-22,Brussels,Belgium,Europe,Western Europe,1.0,0.0
2017,8.0,22.0,2017-08-22,Cairo Governorate,Egypt,Africa,Northern Africa,1.0,0.0
2017,8.0,22.0,2017-08-22,California,United States of America,Americas,Northern America,0.0,3.0
2017,8.0,22.0,2017-08-22,Cambodia,Cambodia,Asia,South-Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Canada,Canada,Americas,Northern America,1.0,0.0
2017,8.0,22.0,2017-08-22,China,China,Asia,Eastern Asia,37.0,1.0
2017,8.0,22.0,2017-08-22,Connecticut,United States of America,Americas,Northern America,12.0,0.0
2017,8.0,22.0,2017-08-22,Delhi,India,Asia,Southern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,District of Columbia,United States of America,Americas,Northern America,21.0,3.0
2017,8.0,22.0,2017-08-22,Egypt,Egypt,Africa,Northern Africa,1.0,0.0
2017,8.0,22.0,2017-08-22,Florida,United States of America,Americas,Northern America,0.0,2.0
2017,8.0,22.0,2017-08-22,France,France,Europe,Western Europe,1.0,0.0
2017,8.0,22.0,2017-08-22,Geneva,Switzerland,Europe,Western Europe,0.0,1.0
2017,8.0,22.0,2017-08-22,Hainan,China,Asia,Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Hong Kong,Hong Kong,Asia,Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,India,India,Asia,Southern Asia,12.0,0.0
2017,8.0,22.0,2017-08-22,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Iraq,Iraq,Asia,Western Asia,14.0,0.0
2017,8.0,22.0,2017-08-22,Japan,Japan,Asia,Eastern Asia,5.0,0.0
2017,8.0,22.0,2017-08-22,Kabul,Afghanistan,Asia,Southern Asia,3.0,0.0
2017,8.0,22.0,2017-08-22,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,15.0,0.0
2017,8.0,22.0,2017-08-22,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Kuwait,Kuwait,Asia,Western Asia,1.0,1.0
2017,8.0,22.0,2017-08-22,Libya,Libya,Africa,Northern Africa,2.0,0.0
2017,8.0,22.0,2017-08-22,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2.0,0.0
2017,8.0,22.0,2017-08-22,Maharashtra,India,Asia,Southern Asia,2.0,0.0
2017,8.0,22.0,2017-08-22,Malaysia,Malaysia,Asia,South-Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Mexico,Mexico,Americas,Central America,3.0,0.0
2017,8.0,22.0,2017-08-22,Michigan,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,22.0,2017-08-22,Moscow,Russian Federation,Europe,Eastern Europe,4.0,0.0
2017,8.0,22.0,2017-08-22,Myanmar,Myanmar,Asia,South-Eastern Asia,11.0,0.0
2017,8.0,22.0,2017-08-22,New Jersey,United States of America,Americas,Northern America,0.0,2.0
2017,8.0,22.0,2017-08-22,New York,United States of America,Americas,Northern America,2.0,5.0
2017,8.0,22.0,2017-08-22,Ohio,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,22.0,2017-08-22,Oregon,United States of America,Americas,Northern America,1.0,0.0
2017,8.0,22.0,2017-08-22,Pakistan,Pakistan,Asia,Southern Asia,39.0,0.0
2017,8.0,22.0,2017-08-22,Paris,France,Europe,Western Europe,1.0,0.0
2017,8.0,22.0,2017-08-22,Pennsylvania,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,22.0,2017-08-22,Pyongyang,Korea (Democratic People's Republic of),Asia,Eastern Asia,3.0,0.0
2017,8.0,22.0,2017-08-22,Qatar,Qatar,Asia,Western Asia,1.0,1.0
2017,8.0,22.0,2017-08-22,Russian Federation,Russian Federation,Europe,Eastern Europe,10.0,4.0
2017,8.0,22.0,2017-08-22,San Juan,Puerto Rico,Americas,Caribbean,0.0,7.0
2017,8.0,22.0,2017-08-22,Saudi Arabia,Saudi Arabia,Asia,Western Asia,3.0,1.0
2017,8.0,22.0,2017-08-22,Seoul,Korea (Republic of),Asia,Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,10.0,0.0
2017,8.0,22.0,2017-08-22,"Taiwan, Province of China","Taiwan, Province of China",Asia,Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Texas,United States of America,Americas,Northern America,0.0,5.0
2017,8.0,22.0,2017-08-22,Thailand,Thailand,Asia,South-Eastern Asia,2.0,0.0
2017,8.0,22.0,2017-08-22,U.S. Virgin Islands,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,22.0,2017-08-22,Ukraine,Ukraine,Europe,Eastern Europe,0.0,1.0
2017,8.0,22.0,2017-08-22,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,10.0,0.0
2017,8.0,22.0,2017-08-22,United States of America,United States of America,Americas,Northern America,1.0,7.0
2017,8.0,22.0,2017-08-22,Viet Nam,Viet Nam,Asia,South-Eastern Asia,28.0,0.0
2017,8.0,22.0,2017-08-22,Virginia,United States of America,Americas,Northern America,6.0,0.0
2017,8.0,22.0,2017-08-22,Washington,United States of America,Americas,Northern America,1.0,0.0
2017,8.0,22.0,2017-08-22,Yangon,Myanmar,Asia,South-Eastern Asia,1.0,0.0
2017,8.0,22.0,2017-08-22,Yemen,Yemen,Asia,Western Asia,1.0,2.0
2017,8.0,23.0,2017-08-23,90 Nuremberg,Germany,Europe,Western Europe,1.0,0.0
2017,8.0,23.0,2017-08-23,Afghanistan,Afghanistan,Asia,Southern Asia,2.0,1.0
2017,8.0,23.0,2017-08-23,Arizona,United States of America,Americas,Northern America,3.0,1.0
2017,8.0,23.0,2017-08-23,Beijing,China,Asia,Eastern Asia,2.0,0.0
2017,8.0,23.0,2017-08-23,Beirut,Lebanon,Asia,Western Asia,2.0,0.0
2017,8.0,23.0,2017-08-23,Berlin,Germany,Europe,Western Europe,5.0,0.0
2017,8.0,23.0,2017-08-23,California,United States of America,Americas,Northern America,1.0,3.0
2017,8.0,23.0,2017-08-23,Cambodia,Cambodia,Asia,South-Eastern Asia,2.0,0.0
2017,8.0,23.0,2017-08-23,Canada,Canada,Americas,Northern America,2.0,0.0
2017,8.0,23.0,2017-08-23,Cdmx,Mexico,Americas,Central America,1.0,0.0
2017,8.0,23.0,2017-08-23,China,China,Asia,Eastern Asia,5.0,1.0
2017,8.0,23.0,2017-08-23,Cuba,Cuba,Americas,Caribbean,2.0,2.0
2017,8.0,23.0,2017-08-23,Damascus,Syrian Arab Republic,Asia,Western Asia,1.0,0.0
2017,8.0,23.0,2017-08-23,District of Columbia,United States of America,Americas,Northern America,27.0,0.0
2017,8.0,23.0,2017-08-23,Egypt,Egypt,Africa,Northern Africa,1.0,0.0
2017,8.0,23.0,2017-08-23,Ethiopia,Ethiopia,Africa,Eastern Africa,1.0,0.0
2017,8.0,23.0,2017-08-23,Florida,United States of America,Americas,Northern America,0.0,3.0
2017,8.0,23.0,2017-08-23,France,France,Europe,Western Europe,1.0,0.0
2017,8.0,23.0,2017-08-23,Frankfurt,Germany,Europe,Western Europe,6.0,0.0
2017,8.0,23.0,2017-08-23,Georgia,Georgia,Asia,Western Asia,0.0,1.0
2017,8.0,23.0,2017-08-23,Georgia,United States of America,Americas,Northern America,0.0,1.0
2017,8.0,23.0,2017-08-23,Germany,Germany,Europe,Western Europe,8.0,0.0
2017,8.0,23.0,2017-08-23,Hong Kong,Hong Kong,Asia,Eastern Asia,1.0,0.0
2017,8.0,23.0,2017-08-23,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,1.0,7.0
2017,8.0,23.0,2017-08-23,Iraq,Iraq,Asia,Western Asia,2.0,1.0
2017,8.0,23.0,2017-08-23,Israel,Israel,Asia,Western Asia,5.0,2.0
2017,8.0,23.0,2017-08-23,Italy,Italy,Europe,Southern Europe,1.0,0.0
2017,8.0,23.0,2017-08-23,Japan,Japan,Asia,Eastern Asia,2.0,0.0
